,CentroSuministrador,Periodo,MesPeriodo,IdPeriodo,precip,tmin,tmax,tmean,dia_lluvia,dia_helada,dia_caluroso,Dolar,IPC,Desempleo,IMACEC,Precio_carne,Precio_leche,Precio_carne_1trim_mean,Precio_carne_0trim_mean,Precio_leche_1trim_mean,Precio_leche_0trim_mean,tmean_1trim_mean,tmean_0trim_mean,precip_1trim_mean,precip_0trim_mean,dia_lluvia_1trim_mean,dia_lluvia_0trim_mean,dia_helada_1trim_mean,dia_helada_0trim_mean,tmin_1trim_mean,tmin_0trim_mean,tmax_1trim_mean,tmax_0trim_mean,dia_caluroso_1trim_mean,dia_caluroso_0trim_mean
483,Máfil,2016,5,2016-05-01,3.5987638295686795,7.22589855414421,15.192068660001539,10.64267876669182,15.0,0.0,0.0,681.870454545454,0.2,7.0,2.3,6107.583333333333,717.0,6244.56388888889,6190.166666666667,747.0,705.6666666666666,14.939387094134098,13.733689121297752,2.0956521306982623,2.0650844208725063,8.0,6.0,0.0,0.0,9.808880449842468,9.21945688210613,19.867165333111174,19.556640424400523,0.0,0.0
484,Octay,2016,5,2016-05-01,2.0950211989732153,7.434306281825911,14.068185626024619,10.257489950546248,13.0,0.0,0.0,681.870454545454,0.2,7.0,2.3,6107.583333333333,717.0,6244.56388888889,6190.166666666667,747.0,705.6666666666666,14.34333918355506,13.350162625620035,1.792230039450106,2.020425075641876,10.333333333333334,6.666666666666667,0.0,0.0,9.379702051259729,9.162972175754192,18.809418198305455,18.513857622883165,0.0,0.0
485,Osorno,2016,5,2016-05-01,2.189999302117775,6.284556216137384,14.415296055895771,9.736573393977736,13.0,0.0,0.0,681.870454545454,0.2,7.0,2.3,6107.583333333333,717.0,6244.56388888889,6190.166666666667,747.0,705.6666666666666,14.474382704525459,13.258095066480095,1.8181435138783726,1.877777340025057,7.666666666666667,6.333333333333333,0.0,0.0,9.09748812497333,8.605492311353572,19.49467073819113,19.082970986114024,0.0,0.0
486,Panguipulli,2016,5,2016-05-01,4.725117130020582,7.341867370354186,15.13646237678528,10.772884200100657,16.0,0.0,0.0,681.870454545454,0.2,7.0,2.3,6107.583333333333,717.0,6244.56388888889,6190.166666666667,747.0,705.6666666666666,14.69703066430918,13.586606185553913,3.070404830801248,2.7530423924244736,10.333333333333334,7.0,0.0,0.0,9.200588973783573,8.736123795456578,19.84932518244977,19.648447723944834,0.0,0.3333333333333333
487,Puerto Montt,2016,5,2016-05-01,2.075539812473258,8.418762420440103,14.353971902940051,11.124672766873035,13.0,0.0,0.0,681.870454545454,0.2,7.0,2.3,6107.583333333333,717.0,6244.56388888889,6190.166666666667,747.0,705.6666666666666,14.347180281636014,13.480976414780281,2.637378391203679,2.669202347629343,11.0,9.0,0.0,0.0,10.178496442740544,10.033201324820672,17.898187901904848,17.56454816246701,0.0,0.0
488,Puerto Varas,2016,5,2016-05-01,2.075539812473258,8.418762420440103,14.353971902940051,11.124672766873035,13.0,0.0,0.0,681.870454545454,0.2,7.0,2.3,6107.583333333333,717.0,6244.56388888889,6190.166666666667,747.0,705.6666666666666,14.347180281636014,13.480976414780281,2.637378391203679,2.669202347629343,11.0,9.0,0.0,0.0,10.178496442740544,10.033201324820672,17.898187901904848,17.56454816246701,0.0,0.0
489,Purranque,2016,5,2016-05-01,1.9827657813406028,6.360589961106803,14.340213278879483,9.718113024523355,13.0,0.0,0.0,681.870454545454,0.2,7.0,2.3,6107.583333333333,717.0,6244.56388888889,6190.166666666667,747.0,705.6666666666666,14.588059664497491,13.393317770837825,1.654951557036438,1.8922061642244141,8.666666666666666,6.0,0.0,0.0,9.091960464812601,8.632597786168956,19.679600543165346,19.308948783705624,0.3333333333333333,0.3333333333333333
490,Río Bueno,2016,5,2016-05-01,2.528788371105484,6.496800341330742,14.770054136543456,10.021930217855076,14.0,0.0,0.0,681.870454545454,0.2,7.0,2.3,6107.583333333333,717.0,6244.56388888889,6190.166666666667,747.0,705.6666666666666,15.018732232127888,13.693226445097357,1.719948963978721,1.8201746052386152,8.333333333333334,6.0,0.0,0.0,9.435189756222195,8.910166486717339,20.390826903416805,19.83367714200728,0.3333333333333333,0.3333333333333333
491,Temuco,2016,5,2016-05-01,3.0781388195988653,7.446144308433348,15.886789833346036,11.063189878015148,14.0,0.0,0.0,681.870454545454,0.2,7.0,2.3,6107.583333333333,717.0,6244.56388888889,6190.166666666667,747.0,705.6666666666666,15.428784925799414,14.12393686577972,1.3170998631192894,1.2711999162443481,5.333333333333333,4.666666666666667,0.0,0.0,9.53300327792217,8.88907514770556,21.674590708017643,21.302184578510396,0.6666666666666666,0.6666666666666666
492,Valdivia,2016,5,2016-05-01,2.7444974187968527,8.415510616834965,14.463040268220277,11.073801015777363,15.0,0.0,0.0,681.870454545454,0.2,7.0,2.3,6107.583333333333,717.0,6244.56388888889,6190.166666666667,747.0,705.6666666666666,14.769519100815758,13.904605224334999,1.8774857360532688,2.321869343936847,6.0,5.333333333333333,0.0,0.0,10.970397497740061,10.461232779836422,18.36837587499218,18.127245188594546,0.0,0.0
493,Ancud,2016,6,2016-06-01,1.6173088910562294,10.3421220774778,17.546051135368366,12.44350854593152,10.0,0.0,0.0,681.071904761905,0.4,7.0,2.3,6127.041666666667,738.0,6252.5694444444425,6145.222222222223,724.0,709.0,12.443508545931516,12.443508545931522,1.4129753316938736,2.972037000240133,7.666666666666667,10.0,0.0,0.0,14.04238677366863,12.428153709482691,17.546051135368362,17.546051135368366,0.0,0.0
494,Chimbarongo-Santiago,2016,6,2016-06-01,2.2819687986311745,8.914057898663895,17.546051135368366,12.44350854593152,4.0,4.0,0.0,681.071904761905,0.4,7.0,2.3,6127.041666666667,738.0,6252.5694444444425,6145.222222222223,724.0,709.0,12.443508545931516,12.443508545931522,0.15822875301644798,3.051604563777193,0.6666666666666666,5.333333333333333,0.0,0.0,21.80359038038573,16.289956988302606,17.546051135368362,17.546051135368366,13.333333333333334,3.6666666666666665
495,Frutillar,2016,6,2016-06-01,1.112758622950429,6.766057723836398,17.546051135368366,12.44350854593152,7.0,0.0,0.0,681.071904761905,0.4,7.0,2.3,6127.041666666667,738.0,6252.5694444444425,6145.222222222223,724.0,709.0,12.443508545931516,12.443508545931522,1.1783433324145143,2.436454751584272,7.666666666666667,9.0,0.0,0.0,15.67196517620683,11.469979441960456,17.546051135368362,17.546051135368366,0.0,0.0
496,Futrono,2016,6,2016-06-01,1.020270976174584,7.81490943983917,17.546051135368366,12.44350854593152,7.0,0.0,0.0,681.071904761905,0.4,7.0,2.3,6127.041666666667,738.0,6252.5694444444425,6145.222222222223,724.0,709.0,12.443508545931516,12.443508545931522,1.2411751352683928,3.0208624315860035,4.0,9.0,0.0,0.0,15.910217509974352,12.269371319788583,17.546051135368362,17.546051135368366,0.0,0.0
497,Los Lagos,2016,6,2016-06-01,0.918126255547458,6.408297469619942,17.546051135368366,12.44350854593152,8.0,5.0,0.0,681.071904761905,0.4,7.0,2.3,6127.041666666667,738.0,6252.5694444444425,6145.222222222223,724.0,709.0,12.443508545931516,12.443508545931522,1.1996161941125927,2.647022656303136,5.333333333333333,8.333333333333334,0.0,0.0,16.692279469411904,11.949914028511117,17.546051135368362,17.546051135368366,0.3333333333333333,0.0
498,Los Muermos,2016,6,2016-06-01,1.189565699074039,3.2578456231033885,10.688855519077263,6.273698975006695,6.0,2.0,0.0,681.071904761905,0.4,7.0,2.3,6127.041666666667,738.0,6252.5694444444425,6145.222222222223,724.0,709.0,15.301389402750749,11.097694839645484,1.231352731015401,2.4174016929676205,7.0,9.333333333333334,0.0,0.0,9.769742139779709,7.005926828248769,20.591404173760413,16.371746190406952,0.0,0.0
499,Los Ángeles,2016,6,2016-06-01,0.36738835338956477,7.875634447623597,17.546051135368366,12.44350854593152,2.0,0.0,0.0,681.071904761905,0.4,7.0,2.3,6127.041666666667,738.0,6252.5694444444425,6145.222222222223,724.0,709.0,12.443508545931516,12.443508545931522,0.4315790173071026,2.5834193893549315,2.0,8.666666666666666,0.0,0.0,19.60356707292158,14.090058783906523,17.546051135368362,17.546051135368366,4.666666666666667,0.6666666666666666
500,Máfil,2016,6,2016-06-01,0.8767559205538394,3.1391438303803434,11.243328068718533,6.387779994394754,5.0,1.0,0.0,681.071904761905,0.4,7.0,2.3,6127.041666666667,738.0,6252.5694444444425,6145.222222222223,724.0,709.0,16.149697888093247,11.890626131682273,1.3795392392628305,3.063845219262017,5.666666666666667,9.333333333333334,0.0,0.0,10.927551370027507,7.868894609852077,21.4428405730481,17.401554781272512,0.0,0.0
